countyfips,countyname,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,voters_gender_m,voters_gender_f,voters_gender_unknown,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_21,eth2_61,eth2_12,eth2_55,eth2_85,eth2_59,eth2_35,eth2_38,eth2_33,eth2_29,eth2_32,eth2_99,eth2_66,eth2_18,eth2_unk,languages_description_english,languages_description_spanish,languages_description_hindi,languages_description_chinese,languages_description_vietnamese,languages_description_german,languages_description_other,languages_description_unknown,absenteetypes_description_permanent_out_of_country,commercialdata_estimatedhhincomeamount_avg,g20221108_voted_all,g20221108_reg_all,g20221108_pct_voted_all,g20221108_voted_gender_m,g20221108_reg_gender_m,g20221108_pct_voted_gender_m,g20221108_voted_gender_f,g20221108_reg_gender_f,g20221108_pct_voted_gender_f,g20221108_voted_gender_unk,g20221108_reg_gender_unk,g20221108_pct_voted_gender_unk,g20221108_voted_eur,g20221108_reg_eur,g20221108_pct_voted_eur,g20221108_voted_hisp,g20221108_reg_hisp,g20221108_pct_voted_hisp,g20221108_voted_aa,g20221108_reg_aa,g20221108_pct_voted_aa,g20221108_voted_esa,g20221108_reg_esa,g20221108_pct_voted_esa,g20221108_voted_oth,g20221108_reg_oth,g20221108_pct_voted_oth,g20221108_voted_unk,g20221108_reg_unk,g20221108_pct_voted_unk,p20220503_voted_all,p20220503_reg_all,p20220503_pct_voted_all,p20220503_voted_gender_m,p20220503_reg_gender_m,p20220503_pct_voted_gender_m,p20220503_voted_gender_f,p20220503_reg_gender_f,p20220503_pct_voted_gender_f,p20220503_voted_gender_unk,p20220503_reg_gender_unk,p20220503_pct_voted_gender_unk,p20220503_voted_eur,p20220503_reg_eur,p20220503_pct_voted_eur,p20220503_voted_hisp,p20220503_reg_hisp,p20220503_pct_voted_hisp,p20220503_voted_aa,p20220503_reg_aa,p20220503_pct_voted_aa,p20220503_voted_esa,p20220503_reg_esa,p20220503_pct_voted_esa,p20220503_voted_oth,p20220503_reg_oth,p20220503_pct_voted_oth,p20220503_voted_unk,p20220503_reg_unk,p20220503_pct_voted_unk,cg20211102_voted_all,cg20211102_reg_all,cg20211102_pct_voted_all,cg20211102_voted_gender_m,cg20211102_reg_gender_m,cg20211102_pct_voted_gender_m,cg20211102_voted_gender_f,cg20211102_reg_gender_f,cg20211102_pct_voted_gender_f,cg20211102_voted_gender_unk,cg20211102_reg_gender_unk,cg20211102_pct_voted_gender_unk,cg20211102_voted_eur,cg20211102_reg_eur,cg20211102_pct_voted_eur,cg20211102_voted_hisp,cg20211102_reg_hisp,cg20211102_pct_voted_hisp,cg20211102_voted_aa,cg20211102_reg_aa,cg20211102_pct_voted_aa,cg20211102_voted_esa,cg20211102_reg_esa,cg20211102_pct_voted_esa,cg20211102_voted_oth,cg20211102_reg_oth,cg20211102_pct_voted_oth,cg20211102_voted_unk,cg20211102_reg_unk,cg20211102_pct_voted_unk,s20210504_voted_all,s20210504_reg_all,s20210504_pct_voted_all,s20210504_voted_gender_m,s20210504_reg_gender_m,s20210504_pct_voted_gender_m,s20210504_voted_gender_f,s20210504_reg_gender_f,s20210504_pct_voted_gender_f,s20210504_voted_gender_unk,s20210504_reg_gender_unk,s20210504_pct_voted_gender_unk,s20210504_voted_eur,s20210504_reg_eur,s20210504_pct_voted_eur,s20210504_voted_hisp,s20210504_reg_hisp,s20210504_pct_voted_hisp,s20210504_voted_aa,s20210504_reg_aa,s20210504_pct_voted_aa,s20210504_voted_esa,s20210504_reg_esa,s20210504_pct_voted_esa,s20210504_voted_oth,s20210504_reg_oth,s20210504_pct_voted_oth,s20210504_voted_unk,s20210504_reg_unk,s20210504_pct_voted_unk,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_gender_m,g20201103_reg_gender_m,g20201103_pct_voted_gender_m,g20201103_voted_gender_f,g20201103_reg_gender_f,g20201103_pct_voted_gender_f,g20201103_voted_gender_unk,g20201103_reg_gender_unk,g20201103_pct_voted_gender_unk,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,pp20200602_voted_all,pp20200602_reg_all,pp20200602_pct_voted_all,pp20200602_voted_gender_m,pp20200602_reg_gender_m,pp20200602_pct_voted_gender_m,pp20200602_voted_gender_f,pp20200602_reg_gender_f,pp20200602_pct_voted_gender_f,pp20200602_voted_gender_unk,pp20200602_reg_gender_unk,pp20200602_pct_voted_gender_unk,pp20200602_voted_eur,pp20200602_reg_eur,pp20200602_pct_voted_eur,pp20200602_voted_hisp,pp20200602_reg_hisp,pp20200602_pct_voted_hisp,pp20200602_voted_aa,pp20200602_reg_aa,pp20200602_pct_voted_aa,pp20200602_voted_esa,pp20200602_reg_esa,pp20200602_pct_voted_esa,pp20200602_voted_oth,pp20200602_reg_oth,pp20200602_pct_voted_oth,pp20200602_voted_unk,pp20200602_reg_unk,pp20200602_pct_voted_unk,p20200602_voted_all,p20200602_reg_all,p20200602_pct_voted_all,p20200602_voted_gender_m,p20200602_reg_gender_m,p20200602_pct_voted_gender_m,p20200602_voted_gender_f,p20200602_reg_gender_f,p20200602_pct_voted_gender_f,p20200602_voted_gender_unk,p20200602_reg_gender_unk,p20200602_pct_voted_gender_unk,p20200602_voted_eur,p20200602_reg_eur,p20200602_pct_voted_eur,p20200602_voted_hisp,p20200602_reg_hisp,p20200602_pct_voted_hisp,p20200602_voted_aa,p20200602_reg_aa,p20200602_pct_voted_aa,p20200602_voted_esa,p20200602_reg_esa,p20200602_pct_voted_esa,p20200602_voted_oth,p20200602_reg_oth,p20200602_pct_voted_oth,p20200602_voted_unk,p20200602_reg_unk,p20200602_pct_voted_unk
18183,WHITLEY,22791,217,1524,1663,1690,3409,3640,4033,3859,2038,705,11217,11574,0,8940,10765,3053,33,0,19849,386,12,106,111,2327,19849,12,381,28,20,29,22,7,11,7,27,1,4,7,13,6,0,7,5,0,5,0,2327,12468,37,3,4,4,12,25,10238,34,83240,11577,22688,0.51029999999999998,5798,11158,0.51959999999999995,5779,11530,0.50119999999999998,0,0,,10171,19760,0.51470000000000005,142,385,0.36880000000000002,5,12,0.41669999999999996,43,106,0.40570000000000006,57,111,0.51349999999999996,1159,2314,0.5008999999999999,5123,22370,0.22900000000000001,2597,10983,0.23649999999999999,2526,11387,0.2218,0,0,,4549,19482,0.23349999999999999,40,378,0.10580000000000001,0,12,0,12,105,0.1143,17,108,0.15740000000000001,505,2285,0.221,0,22153,0,0,10859,0,0,11294,0,0,0,,0,19297,0,0,369,0,0,12,0,0,102,0,0,108,0,0,2265,0,0,21920,0,0,10749,0,0,11171,0,0,0,,0,19108,0,0,358,0,0,12,0,0,101,0,0,106,0,0,2235,0,17022,21739,0.78300000000000003,8249,10643,0.77510000000000001,8773,11096,0.79060000000000008,0,0,,14890,18954,0.78559999999999997,244,357,0.68349999999999989,5,12,0.41669999999999996,74,100,0.73999999999999999,82,106,0.77359999999999995,1727,2210,0.78139999999999998,6108,20968,0.2913,2861,10285,0.2782,3247,10683,0.30389999999999995,0,0,,5386,18308,0.29419999999999996,60,329,0.18240000000000003,2,12,0.16669999999999999,23,95,0.24210000000000004,24,99,0.24240000000000003,613,2125,0.28850000000000003,6108,20968,0.2913,2861,10285,0.2782,3247,10683,0.30389999999999995,0,0,,5386,18308,0.29419999999999996,60,329,0.18240000000000003,2,12,0.16669999999999999,23,95,0.24210000000000004,24,99,0.24240000000000003,613,2125,0.28850000000000003
18001,ADAMS,18855,168,1302,1483,1511,2855,2776,3213,3011,1780,746,9264,9571,20,7373,8577,2873,32,0,15706,685,16,77,115,2256,15706,15,673,24,11,28,13,17,5,10,2,5,1,2,8,39,0,1,3,1,12,0,2256,10177,96,1,0,6,13,29,8533,51,72586,8973,18769,0.47810000000000008,4458,9214,0.48380000000000001,4502,9535,0.47219999999999995,13,20,0.65000000000000002,7583,15635,0.48499999999999999,229,679,0.33730000000000004,2,16,0.125,19,77,0.24679999999999999,51,115,0.44350000000000006,1089,2247,0.48460000000000003,4075,18541,0.2198,2003,9088,0.22039999999999998,2064,9433,0.21880000000000002,8,20,0.40000000000000002,3404,15462,0.22020000000000001,69,665,0.10379999999999998,0,16,0,6,75,0.080000000000000002,33,112,0.29460000000000003,563,2211,0.25460000000000005,0,18370,0,0,9003,0,0,9347,0,0,20,0,0,15327,0,0,653,0,0,15,0,0,74,0,0,109,0,0,2192,0,0,18209,0,0,8921,0,0,9268,0,0,20,0,0,15201,0,0,644,0,0,15,0,0,74,0,0,107,0,0,2168,0,13625,18034,0.75549999999999995,6518,8827,0.73840000000000006,7090,9187,0.77170000000000005,17,20,0.84999999999999998,11416,15075,0.75729999999999986,416,630,0.6603,5,13,0.3846,42,68,0.61760000000000004,78,106,0.73580000000000001,1668,2142,0.77870000000000006,5843,17423,0.33540000000000003,2781,8536,0.32579999999999998,3050,8867,0.34399999999999997,12,20,0.59999999999999998,4922,14587,0.33739999999999998,125,604,0.20699999999999999,2,13,0.15379999999999999,16,58,0.27589999999999992,39,97,0.40210000000000001,739,2064,0.35799999999999998,5843,17423,0.33540000000000003,2781,8536,0.32579999999999998,3050,8867,0.34399999999999997,12,20,0.59999999999999998,4922,14587,0.33739999999999998,125,604,0.20699999999999999,2,13,0.15379999999999999,16,58,0.27589999999999992,39,97,0.40210000000000001,739,2064,0.35799999999999998
18003,ALLEN,248380,2497,18559,22457,22597,42241,39184,39397,35338,18837,7041,119932,128259,189,111559,74045,62454,322,0,186366,11830,16214,5190,3645,25135,186366,16120,11741,1187,1585,1340,660,656,886,248,183,121,139,88,136,124,73,138,116,94,89,658,25135,111246,1388,179,119,196,119,798,134335,629,83242,101609,246421,0.4123,49773,118906,0.41859999999999997,51827,127333,0.40700000000000003,9,182,0.049500000000000002,82695,185131,0.44670000000000004,2612,11623,0.22469999999999998,3775,16082,0.23469999999999999,1090,5096,0.21390000000000003,1021,3564,0.28649999999999998,10416,24925,0.41790000000000005,33460,241848,0.1384,16567,116547,0.14209999999999998,16891,125127,0.13500000000000001,2,174,0.0115,27667,182113,0.15190000000000001,627,11230,0.055800000000000002,1261,15831,0.079700000000000007,230,4891,0.047,269,3436,0.078300000000000008,3406,24347,0.1399,0,238824,0,0,114966,0,0,123687,0,0,171,0,0,180141,0,0,10953,0,0,15637,0,0,4738,0,0,3357,0,0,23998,0,1,235671,0,0,113316,0,1,122185,0,0,170,0,1,178136,0,0,10628,0,0,15389,0,0,4597,0,0,3279,0,0,23642,0,160431,233101,0.68820000000000003,75174,112002,0.67120000000000002,85227,120929,0.70479999999999987,30,170,0.17649999999999999,126254,176503,0.71530000000000005,5674,10376,0.54679999999999995,7791,15162,0.51390000000000002,2501,4488,0.55729999999999991,1978,3234,0.61160000000000003,16233,23338,0.6956,54986,223945,0.2455,24359,107384,0.22679999999999997,30621,116397,0.2631,6,164,0.036600000000000001,44386,170187,0.26080000000000003,1426,9711,0.14680000000000001,2841,14655,0.19390000000000002,522,4067,0.12840000000000001,509,3016,0.16880000000000001,5302,22309,0.23769999999999997,54986,223945,0.2455,24359,107384,0.22679999999999997,30621,116397,0.2631,6,164,0.036600000000000001,44386,170187,0.26080000000000003,1426,9711,0.14680000000000001,2841,14655,0.19390000000000002,522,4067,0.12840000000000001,509,3016,0.16880000000000001,5302,22309,0.23769999999999997
18005,BARTHOLOMEW,48403,478,3666,3861,3987,7215,7553,8122,7269,4589,1647,23470,24928,5,19837,19296,9172,98,0,41066,1744,243,854,312,4184,41066,232,1720,393,121,247,59,71,79,18,50,10,14,11,28,16,4,13,7,11,24,0,4184,23320,147,50,21,13,19,79,24754,151,90283,22527,48022,0.46910000000000007,11096,23277,0.47670000000000001,11429,24740,0.46200000000000002,2,5,0.40000000000000002,19627,40796,0.48109999999999997,456,1700,0.26819999999999999,65,237,0.27429999999999999,300,836,0.3589,124,309,0.40129999999999999,1955,4144,0.4718,8609,47030,0.18309999999999998,4259,22777,0.187,4349,24248,0.1794,1,5,0.20000000000000001,7597,40085,0.1895,106,1583,0.067000000000000004,24,224,0.1071,63,792,0.079500000000000001,47,295,0.15930000000000002,772,4051,0.19059999999999999,0,46375,0,0,22435,0,0,23935,0,0,5,0,0,39613,0,0,1493,0,0,220,0,0,770,0,0,289,0,0,3990,0,0,45720,0,0,22084,0,0,23632,0,0,4,0,0,39111,0,0,1426,0,0,211,0,0,743,0,0,284,0,0,3945,0,34243,45227,0.75710000000000011,16313,21826,0.74739999999999995,17929,23397,0.76629999999999998,1,4,0.25,29529,38751,0.76200000000000001,865,1365,0.63370000000000004,126,205,0.61460000000000004,545,729,0.74760000000000004,201,281,0.71530000000000005,2977,3896,0.7641,15399,43355,0.35519999999999996,7084,20863,0.33950000000000002,8314,22488,0.36970000000000003,1,4,0.25,13446,37287,0.36060000000000003,251,1219,0.20590000000000003,44,188,0.23399999999999999,196,654,0.29969999999999997,79,268,0.29480000000000001,1383,3739,0.36989999999999995,15399,43355,0.35519999999999996,7084,20863,0.33950000000000002,8314,22488,0.36970000000000003,1,4,0.25,13446,37287,0.36060000000000003,251,1219,0.20590000000000003,44,188,0.23399999999999999,196,654,0.29969999999999997,79,268,0.29480000000000001,1383,3739,0.36989999999999995
18009,BLACKFORD,7684,44,468,540,528,1076,1172,1397,1293,841,320,3820,3863,1,3170,2978,1509,27,0,6962,105,9,29,32,547,6962,8,103,13,11,8,4,3,2,0,2,0,4,0,2,3,1,0,0,1,2,0,547,4006,7,0,1,0,3,4,3663,7,62316,3420,7647,0.44719999999999993,1713,3800,0.45079999999999998,1707,3846,0.44380000000000008,0,1,0,3131,6930,0.45179999999999998,33,102,0.32350000000000001,0,9,0,10,29,0.34480000000000005,16,32,0.5,230,545,0.42200000000000004,1596,7535,0.21179999999999999,799,3747,0.2132,797,3787,0.21049999999999999,0,1,0,1468,6832,0.21490000000000001,10,102,0.098000000000000004,0,9,0,4,29,0.13789999999999999,5,31,0.16130000000000003,109,532,0.20490000000000003,0,7438,0,0,3688,0,0,3749,0,0,1,0,0,6755,0,0,98,0,0,8,0,0,29,0,0,28,0,0,520,0,0,7383,0,0,3661,0,0,3721,0,0,1,0,0,6706,0,0,97,0,0,8,0,0,28,0,0,27,0,0,517,0,4997,7335,0.68130000000000002,2441,3629,0.67260000000000009,2556,3705,0.68989999999999996,0,1,0,4539,6666,0.68090000000000006,56,94,0.59570000000000012,1,8,0.125,19,26,0.73080000000000001,18,27,0.66669999999999996,364,514,0.70820000000000005,1849,7052,0.26219999999999999,852,3462,0.24609999999999999,997,3589,0.27779999999999999,0,1,0,1692,6420,0.2636,19,88,0.21589999999999998,0,7,0,1,24,0.041700000000000001,9,26,0.34619999999999995,128,487,0.26280000000000003,1849,7052,0.26219999999999999,852,3462,0.24609999999999999,997,3589,0.27779999999999999,0,1,0,1692,6420,0.2636,19,88,0.21589999999999998,0,7,0,1,24,0.041700000000000001,9,26,0.34619999999999995,128,487,0.26280000000000003
18011,BOONE,52303,548,3869,3986,4241,9457,9427,8777,6688,3783,1485,25306,26960,37,20579,21981,9350,393,0,43946,1306,285,1125,728,4913,43946,274,1292,472,280,398,125,104,89,51,44,28,26,25,31,22,27,48,42,11,14,4,4913,24501,132,47,37,19,20,140,27407,164,128186,24952,51926,0.48049999999999998,12247,25113,0.48769999999999997,12689,26778,0.47389999999999999,16,35,0.45709999999999995,21415,43669,0.4904,418,1288,0.32450000000000001,68,276,0.24640000000000001,405,1103,0.36719999999999997,305,713,0.42780000000000007,2341,4877,0.47999999999999998,9648,50816,0.18990000000000001,4734,24563,0.19270000000000001,4905,26218,0.18709999999999999,9,35,0.2571,8589,42850,0.20039999999999999,115,1234,0.093200000000000005,11,270,0.0407,73,1029,0.070900000000000005,70,690,0.1014,790,4743,0.1666,0,50039,0,0,24139,0,0,25866,0,0,34,0,0,42249,0,0,1199,0,0,264,0,0,984,0,0,678,0,0,4665,0,0,49384,0,0,23784,0,0,25566,0,0,34,0,0,41767,0,0,1164,0,0,252,0,0,954,0,0,664,0,0,4583,0,37782,48904,0.77260000000000006,18034,23539,0.7661,19724,25331,0.77870000000000006,24,34,0.70589999999999997,32103,41408,0.77529999999999999,781,1125,0.69420000000000004,170,244,0.6967000000000001,707,942,0.75049999999999994,487,654,0.74460000000000004,3534,4531,0.78000000000000003,13369,47046,0.28419999999999995,6087,22599,0.26929999999999998,7269,24414,0.29769999999999996,13,33,0.39390000000000003,11581,39963,0.2898,213,1048,0.20319999999999999,53,216,0.24539999999999998,175,856,0.2044,165,615,0.26830000000000004,1182,4348,0.27179999999999999,13369,47046,0.28419999999999995,6087,22599,0.26929999999999998,7269,24414,0.29769999999999996,13,33,0.39390000000000003,11581,39963,0.2898,213,1048,0.20319999999999999,53,216,0.24539999999999998,175,856,0.2044,165,615,0.26830000000000004,1182,4348,0.27179999999999999
18013,BROWN,12149,85,647,654,704,1591,1823,2469,2506,1300,359,5974,6172,3,4267,5182,2670,30,0,10872,155,8,45,58,1011,10872,8,152,8,5,13,17,13,3,2,2,3,1,2,10,4,4,2,0,0,3,0,1011,6424,13,0,0,1,5,12,5694,34,85066,6479,12094,0.53570000000000007,3171,5949,0.53300000000000003,3308,6142,0.53859999999999997,0,3,0,5822,10828,0.53770000000000007,72,154,0.46749999999999997,1,7,0.1429,12,45,0.26669999999999999,35,58,0.60339999999999994,537,1002,0.53590000000000004,3088,11931,0.25880000000000003,1509,5853,0.25780000000000003,1579,6075,0.25989999999999996,0,3,0,2779,10683,0.2601,24,151,0.15889999999999999,1,7,0.1429,8,43,0.186,15,58,0.25860000000000005,261,989,0.26389999999999997,0,11824,0,0,5795,0,0,6026,0,0,3,0,0,10591,0,0,148,0,0,7,0,0,42,0,0,58,0,0,978,0,0,11723,0,0,5748,0,0,5972,0,0,3,0,0,10503,0,0,144,0,0,7,0,0,42,0,0,57,0,0,970,0,8791,11634,0.75560000000000005,4273,5702,0.74939999999999996,4516,5929,0.76170000000000004,2,3,0.66669999999999996,7897,10426,0.75739999999999996,103,142,0.72539999999999993,5,7,0.71429999999999993,29,42,0.69049999999999989,43,56,0.76789999999999992,714,961,0.74299999999999999,3137,11297,0.2777,1431,5528,0.25889999999999996,1706,5766,0.29589999999999994,0,3,0,2787,10133,0.27500000000000002,40,134,0.29850000000000004,1,7,0.1429,7,39,0.17949999999999999,18,53,0.33960000000000001,284,931,0.30499999999999999,3137,11297,0.2777,1431,5528,0.25889999999999996,1706,5766,0.29589999999999994,0,3,0,2787,10133,0.27500000000000002,40,134,0.29850000000000004,1,7,0.1429,7,39,0.17949999999999999,18,53,0.33960000000000001,284,931,0.30499999999999999
18015,CARROLL,13463,125,845,1004,1030,1970,2170,2425,2249,1217,425,6718,6734,11,5698,5879,1857,29,0,11852,332,13,41,101,1124,11852,13,327,5,29,18,16,6,6,4,5,6,9,6,4,8,4,1,0,0,5,0,1124,6985,30,1,1,2,1,8,6435,27,75470,6220,13381,0.46480000000000005,3160,6673,0.47359999999999997,3055,6697,0.45619999999999994,5,11,0.45450000000000002,5611,11781,0.4763,68,328,0.20729999999999998,1,13,0.076899999999999996,15,41,0.3659,42,100,0.42000000000000004,483,1118,0.43200000000000005,2683,13180,0.2036,1380,6571,0.21000000000000002,1300,6598,0.19700000000000001,3,11,0.2727,2462,11604,0.2122,15,323,0.046399999999999997,1,13,0.076899999999999996,4,41,0.097599999999999992,18,97,0.18559999999999999,183,1102,0.1661,0,13034,0,0,6496,0,0,6527,0,0,11,0,0,11490,0,0,313,0,0,13,0,0,41,0,0,95,0,0,1082,0,0,12902,0,0,6432,0,0,6459,0,0,11,0,0,11385,0,0,301,0,0,13,0,0,41,0,0,94,0,0,1068,0,9081,12760,0.7117,4472,6357,0.7034999999999999,4602,6392,0.71999999999999997,7,11,0.63639999999999997,8142,11272,0.72229999999999994,133,290,0.45860000000000001,5,13,0.3846,28,40,0.69999999999999996,65,92,0.70650000000000002,708,1053,0.67239999999999989,3410,12298,0.27729999999999999,1625,6115,0.26569999999999999,1782,6172,0.28869999999999996,3,11,0.2727,3118,10886,0.28639999999999999,37,272,0.13599999999999998,1,12,0.083299999999999999,9,35,0.2571,23,89,0.25839999999999996,222,1004,0.22109999999999999,3410,12298,0.27729999999999999,1625,6115,0.26569999999999999,1782,6172,0.28869999999999996,3,11,0.2727,3118,10886,0.28639999999999999,37,272,0.13599999999999998,1,12,0.083299999999999999,9,35,0.2571,23,89,0.25839999999999996,222,1004,0.22109999999999999
18019,CLARK,88532,683,5598,7137,7742,15347,15309,14717,12867,6762,2314,42169,46259,104,41209,22811,24276,236,0,75419,2786,1997,710,672,6948,75419,1953,2759,211,290,188,98,106,94,30,59,18,48,10,25,46,31,16,26,44,27,13,6948,35696,216,17,16,18,15,124,52430,92,77861,36331,87652,0.41450000000000004,17418,41712,0.41760000000000003,18875,45836,0.41180000000000005,38,104,0.3654,31942,74746,0.42730000000000007,654,2723,0.24020000000000002,540,1959,0.2757,197,700,0.28139999999999998,209,658,0.31759999999999999,2789,6866,0.40619999999999995,10313,85881,0.12010000000000001,5005,40883,0.12239999999999999,5294,44896,0.1179,14,102,0.13730000000000001,9246,73366,0.126,121,2609,0.046399999999999997,116,1905,0.060899999999999996,44,662,0.066500000000000004,34,631,0.05389999999999999,752,6708,0.11210000000000001,0,84587,0,0,40230,0,0,44255,0,0,102,0,0,72360,0,0,2507,0,0,1864,0,0,644,0,0,615,0,0,6597,0,0,83170,0,0,39498,0,0,43571,0,0,101,0,0,71266,0,0,2399,0,0,1809,0,0,620,0,0,602,0,0,6474,0,54256,81916,0.66229999999999989,25180,38849,0.64820000000000011,29028,42966,0.67559999999999998,48,101,0.47519999999999996,47119,70291,0.67030000000000001,1290,2321,0.55579999999999996,994,1757,0.56570000000000009,342,594,0.57579999999999998,370,591,0.62609999999999999,4141,6362,0.65090000000000003,20159,78748,0.25600000000000001,8909,37207,0.2394,11227,41440,0.27089999999999997,23,101,0.22770000000000001,17880,67789,0.26380000000000003,317,2147,0.14760000000000001,323,1660,0.19460000000000002,79,537,0.14709999999999998,103,542,0.19,1457,6073,0.2399,20159,78748,0.25600000000000001,8909,37207,0.2394,11227,41440,0.27089999999999997,23,101,0.22770000000000001,17880,67789,0.26380000000000003,317,2147,0.14760000000000001,323,1660,0.19460000000000002,79,537,0.14709999999999998,103,542,0.19,1457,6073,0.2399
18021,CLAY,17904,240,1232,1304,1296,2800,2764,3138,2939,1559,626,8824,9079,1,7289,7476,3111,28,0,16173,162,15,80,90,1384,16173,15,162,18,26,24,29,23,10,7,4,2,4,0,0,1,3,8,0,0,0,0,1384,8847,12,2,2,0,3,14,9024,21,68838,7659,17797,0.4304,3794,8773,0.4325,3865,9023,0.42829999999999996,0,1,0,7023,16077,0.43680000000000002,42,159,0.26419999999999999,2,15,0.13330000000000003,23,80,0.28749999999999998,39,88,0.44320000000000004,530,1378,0.3846,4186,17548,0.23850000000000002,2065,8635,0.23910000000000001,2121,8912,0.23799999999999999,0,1,0,3859,15862,0.24330000000000002,23,153,0.15030000000000002,0,13,0,14,78,0.17949999999999999,22,86,0.25580000000000003,268,1356,0.19759999999999997,0,17357,0,0,8532,0,0,8824,0,0,1,0,0,15696,0,0,150,0,0,13,0,0,77,0,0,85,0,0,1336,0,0,17172,0,0,8430,0,0,8741,0,0,1,0,0,15532,0,0,146,0,0,13,0,0,74,0,0,85,0,0,1322,0,11756,17020,0.69070000000000009,5691,8348,0.68169999999999997,6064,8671,0.69929999999999992,1,1,1,10722,15402,0.69610000000000005,81,144,0.5625,5,13,0.3846,39,73,0.53420000000000001,60,84,0.71429999999999993,849,1304,0.65110000000000001,3481,16496,0.21100000000000002,1559,8063,0.19339999999999999,1922,8432,0.22789999999999999,0,1,0,3189,14950,0.21329999999999999,25,134,0.18660000000000002,1,12,0.083299999999999999,10,67,0.14930000000000002,21,81,0.25929999999999997,235,1252,0.18770000000000001,3481,16496,0.21100000000000002,1559,8063,0.19339999999999999,1922,8432,0.22789999999999999,0,1,0,3189,14950,0.21329999999999999,25,134,0.18660000000000002,1,12,0.083299999999999999,10,67,0.14930000000000002,21,81,0.25929999999999997,235,1252,0.18770000000000001
18023,CLINTON,19278,218,1502,1491,1589,2945,2998,3197,2979,1658,682,9371,9905,2,8391,8481,2382,24,0,16153,1508,20,100,97,1400,16153,20,1494,22,31,28,17,16,6,4,27,7,5,3,2,4,9,0,10,0,14,1,1400,9280,205,1,2,0,10,20,9760,31,69294,7339,19097,0.38429999999999997,3623,9272,0.39069999999999999,3716,9823,0.37829999999999997,0,2,0,6659,16030,0.41539999999999999,111,1466,0.075700000000000003,3,20,0.14999999999999999,29,96,0.30209999999999998,28,96,0.29169999999999996,509,1389,0.36649999999999999,4337,18836,0.2303,2125,9146,0.23230000000000001,2212,9688,0.22830000000000003,0,2,0,3973,15838,0.25090000000000001,51,1422,0.035900000000000001,1,20,0.050000000000000003,14,92,0.15219999999999997,13,96,0.13540000000000002,285,1368,0.20830000000000001,0,18594,0,0,9005,0,0,9588,0,0,1,0,0,15665,0,0,1376,0,0,19,0,0,90,0,0,95,0,0,1349,0,0,18394,0,0,8888,0,0,9505,0,0,1,0,0,15529,0,0,1327,0,0,19,0,0,87,0,0,95,0,0,1337,0,12398,18257,0.67909999999999993,5958,8809,0.6764,6440,9447,0.68169999999999997,0,1,0,10869,15439,0.70400000000000007,548,1295,0.42320000000000002,3,19,0.15790000000000001,48,85,0.56469999999999998,58,93,0.62370000000000003,872,1326,0.65760000000000007,4626,17524,0.26399999999999996,2106,8427,0.24990000000000001,2520,9096,0.27700000000000002,0,1,0,4182,14904,0.28060000000000002,90,1174,0.076700000000000004,2,19,0.10529999999999999,21,84,0.25,18,83,0.21690000000000001,313,1260,0.24840000000000001,4626,17524,0.26399999999999996,2106,8427,0.24990000000000001,2520,9096,0.27700000000000002,0,1,0,4182,14904,0.28060000000000002,90,1174,0.076700000000000004,2,19,0.10529999999999999,21,84,0.25,18,83,0.21690000000000001,313,1260,0.24840000000000001
